Velocidad [RPM],Aceleracion [V_Acc], Voltaje[V],Corriente[A],Temperatura[°C],Latitud,Longitud,Velocidad[GPS: km/h],Satelites, Altitud, Hora, Minutos, Year
180.00,0.71,57.29154961,1.00112449,28.14979888,4.800059167000000,-75.686813166999993,11.68612000,9.00,1470.60000000,15,9,2024
210.00,0.29,57.33098751,0.89935341,28.17811095,4.800109500000000,-75.686800999999999,8.63032000,9.00,1470.60000000,15,9,2024
300.00,0.29,57.35164970,0.90560680,28.16650361,4.800134500000001,-75.686796000000002,10.05636000,11.00,1469.10000000,15,9,2024
360.00,0.28,57.36339937,0.90623493,28.16990367,4.800134500000001,-75.686796000000002,10.05636000,11.00,1469.10000000,15,9,2024
300.00,0.28,57.37779309,0.90253594,28.16968972,4.800262667000001,-75.686760332999991,16.83468000,12.00,1467.60000000,15,9,2024
300.00,0.28,57.39035975,0.91079934,28.15992516,4.800262667000001,-75.686760332999991,16.83468000,12.00,1467.60000000,15,9,2024
300.00,0.26,57.39959906,0.90873349,28.14993703,4.800362000000000,-75.686699167000002,15.70496000,12.00,1463.50000000,15,9,2024
300.00,0.28,57.40409988,0.91321416,28.15692769,4.800396000000000,-75.686670000000004,15.70496000,12.00,1462.80000000,15,9,2024
270.00,0.28,57.41194290,0.91064580,28.13959075,4.800451333000000,-75.686615833000008,13.79740000,12.00,1462.20000000,15,9,2024
240.00,0.26,57.42115250,0.90864974,28.12898861,4.800475500000001,-75.686588833000003,13.81592000,12.00,1460.80000000,15,9,2024
300.00,0.28,57.43376372,0.90454596,28.12665831,4.800512500000000,-75.686529167000005,14.42708000,12.00,1460.80000000,15,9,2024
360.00,0.28,57.42826766,0.90418304,28.12333248,4.800534333000000,-75.686492833000000,16.89024000,12.00,1458.70000000,15,9,2024
420.00,0.29,57.43584331,0.90382012,28.12783494,4.800534333000000,-75.686492833000000,16.89024000,12.00,1458.70000000,15,9,2024
420.00,0.29,57.43370430,0.90073530,28.12742739,4.800636500000000,-75.686369666999997,22.92776000,12.00,1453.80000000,15,9,2024
390.00,0.29,57.44739987,0.89432837,28.11602490,4.800680000000000,-75.686337167000008,22.92776000,11.00,1453.20000000,15,9,2024
330.00,0.29,57.44564708,0.89356066,28.10581260,4.800773000000000,-75.686303499999993,17.50140000,12.00,1453.00000000,15,9,2024
330.00,0.29,57.44980625,0.88081659,28.10858128,4.800817333000001,-75.686297832999995,16.89024000,12.00,1452.70000000,15,9,2024
330.00,0.29,57.45870392,0.89344899,28.12157770,4.800903500000001,-75.686305000000002,16.79764000,12.00,1452.70000000,15,9,2024
360.00,0.29,57.44836540,0.88751665,28.11574893,4.800948167000000,-75.686302833000000,17.44584000,12.00,1450.90000000,15,9,2024
420.00,0.29,57.45650550,0.88292432,28.11241453,4.800948167000000,-75.686302833000000,17.44584000,12.00,1450.90000000,15,9,2024
420.00,0.28,57.46209068,0.88310578,28.11279230,4.801099667000000,-75.686316332999989,21.03872000,12.00,1448.70000000,15,9,2024
390.00,0.28,57.45696598,0.88117951,28.11097905,4.801099667000000,-75.686316332999989,21.03872000,12.00,1448.70000000,15,9,2024
300.00,0.28,57.44992509,0.87711760,28.10527728,4.801246833000001,-75.686339166999996,16.26056000,12.00,1446.70000000,15,9,2024
270.00,0.28,57.47958893,0.87393507,28.09255101,4.801281167000000,-75.686349500000007,13.26032000,12.00,1445.90000000,15,9,2024
180.00,0.28,57.45909013,0.86603459,28.09431382,4.801338333000001,-75.686374666999993,9.76004000,12.00,1445.90000000,15,9,2024
150.00,0.28,57.46443764,0.86458291,28.11153090,4.801356167000000,-75.686388667000006,8.37104000,12.00,1444.60000000,15,9,2024
90.00,0.28,57.47991572,0.87283235,28.10963890,4.801356167000000,-75.686388667000006,8.37104000,12.00,1444.60000000,15,9,2024
30.00,0.28,57.47384035,0.86997087,28.10123485,4.801382833000000,-75.686413166999999,2.16684000,12.00,1443.20000000,15,10,2024
0.00,0.28,57.47285997,0.86794690,28.08599968,4.801382833000000,-75.686413166999999,2.16684000,12.00,1443.20000000,15,10,2024
0.00,0.28,57.47403345,0.87128297,28.06429540,4.801382667000001,-75.686414166999993,0.51856000,12.00,1442.30000000,15,10,2024
0.00,0.28,57.48000484,0.87433987,28.05398387,4.801382500000000,-75.686413833000001,0.51856000,12.00,1442.00000000,15,10,2024
0.00,0.28,57.49188820,0.87932304,28.03153457,4.801384000000000,-75.686412333000010,0.38892000,12.00,1441.80000000,15,10,2024
0.00,0.28,57.49187335,0.87634988,28.01961109,4.801384500000001,-75.686411666999999,0.40744000,12.00,1441.70000000,15,10,2024
0.00,0.69,54.83032750,12.75884520,27.44337499,4.801384500000001,-75.686411666999999,0.40744000,12.00,1441.70000000,15,10,2024
90.00,0.94,55.19312648,8.19282612,27.55824655,4.801391667000000,-75.686412000000000,2.42612000,12.00,1441.50000000,15,10,2024
240.00,0.69,57.25283956,0.87528904,27.97653107,4.801391667000000,-75.686412000000000,2.42612000,12.00,1441.50000000,15,10,2024
210.00,0.66,55.54628509,7.63145905,27.62847776,4.801436167000001,-75.686448333000004,7.83396000,12.00,1439.20000000,15,10,2024
210.00,1.26,53.30711842,17.49041151,27.68943867,4.801452500000000,-75.686453499999997,7.83396000,12.00,1439.00000000,15,10,2024
300.00,1.45,53.16267618,17.18520996,27.59062510,4.801520667000001,-75.686440833000006,14.20484000,12.00,1440.60000000,15,10,2024
360.00,1.44,53.70437914,14.13058416,27.67960124,4.801558167000000,-75.686420166999992,15.90868000,12.00,1441.50000000,15,10,2024
420.00,1.36,55.10753658,7.26056902,27.85534573,4.801558167000000,-75.686420166999992,15.90868000,12.00,1441.50000000,15,10,2024
420.00,1.37,55.29505600,6.79505464,27.86916291,4.801634833000000,-75.686313832999996,17.37176000,12.00,1442.60000000,15,10,2024
420.00,1.36,55.59707160,6.06130069,27.90592705,4.801634833000000,-75.686313832999996,17.37176000,12.00,1442.60000000,15,10,2024
450.00,1.57,54.49716265,10.71871971,27.99294325,4.801724833000000,-75.686178832999999,22.16844000,11.00,1443.60000000,15,10,2024
330.00,1.56,54.83684850,8.64893250,28.01122741,4.801761000000000,-75.686134667000004,22.16844000,12.00,1444.10000000,15,10,2024
240.00,1.56,55.00395825,7.97868951,28.00956472,4.801842167000001,-75.686037833000003,23.11296000,12.00,1445.60000000,15,10,2024
210.00,1.56,55.10899229,7.92694552,27.99942380,4.801882167000001,-75.685996333000007,21.61284000,12.00,1446.00000000,15,10,2024
240.00,1.56,54.77714947,9.34686907,28.00954835,4.801948667000000,-75.685913333000005,20.70536000,12.00,1446.00000000,15,10,2024
270.00,1.57,54.50007407,10.19184397,27.99953504,4.801987833000000,-75.685868833000000,21.89064000,12.00,1448.30000000,15,10,2024
330.00,1.57,54.16430974,11.70668499,28.00820322,4.801987833000000,-75.685868833000000,21.89064000,12.00,1448.30000000,15,10,2024
450.00,1.58,54.17345992,12.28474637,27.99566156,4.802092167000000,-75.685731000000000,21.22392000,12.00,1448.50000000,15,10,2024
450.00,1.58,53.46509283,14.50193482,27.99576624,4.802139167000000,-75.685685332999996,21.22392000,10.00,1449.30000000,15,10,2024
420.00,1.59,53.09217814,16.32649994,27.87684933,4.802230167000001,-75.685609666999997,21.94620000,12.00,1449.70000000,15,10,2024
420.00,1.59,53.01566416,16.10862246,27.88821999,4.802275167000001,-75.685572832999996,21.94620000,12.00,1450.00000000,15,10,2024
420.00,1.59,52.94038307,16.38541857,27.86686066,4.802367500000000,-75.685500166999997,21.35356000,12.00,1450.00000000,15,10,2024
420.00,1.59,52.80357589,16.92519191,27.83099676,4.802410833000000,-75.685471000000008,19.50156000,12.00,1450.90000000,15,10,2024
390.00,1.60,52.81544440,17.16432811,27.73404689,4.802410833000000,-75.685471000000008,19.50156000,12.00,1450.90000000,15,10,2024
420.00,1.59,52.75013048,16.92639234,27.77928853,4.802535500000001,-75.685377333000003,19.63120000,12.00,1453.80000000,15,10,2024
420.00,1.59,52.68229135,16.70100521,27.80953828,4.802535500000001,-75.685377333000003,19.63120000,12.00,1453.80000000,15,10,2024
390.00,1.59,52.68018205,16.24283298,27.84958516,4.802663000000000,-75.685270000000004,20.64980000,11.00,1453.40000000,15,10,2024
420.00,1.59,52.69713069,16.47102575,27.79575065,4.802704667000001,-75.685239999999991,20.64980000,12.00,1453.20000000,15,10,2024
420.00,1.59,52.70085910,16.96966354,27.84174360,4.802783167000001,-75.685184667000005,17.11248000,12.00,1453.20000000,15,10,2024
390.00,0.63,56.23425736,1.26157525,27.96162489,4.802826667000000,-75.685150500000002,21.29800000,12.00,1455.10000000,15,10,2024
330.00,1.30,53.19872732,14.85871286,27.65260431,4.802826667000000,-75.685150500000002,21.29800000,12.00,1455.10000000,15,10,2024
330.00,1.00,54.48474454,9.98985121,27.76036752,4.802941667000000,-75.685055167000001,17.27916000,12.00,1453.70000000,15,10,2024
300.00,0.91,56.17935624,1.82407295,27.87757248,4.802941667000000,-75.685055167000001,17.27916000,12.00,1453.70000000,15,10,2024
240.00,1.11,52.80059020,17.21538813,27.52320113,4.803031333000000,-75.684974167000005,13.46404000,12.00,1451.80000000,15,10,2024
270.00,1.60,52.66483766,17.23442746,27.52100142,4.803055667000000,-75.684950500000001,13.46404000,12.00,1451.30000000,15,10,2024
270.00,1.60,52.69008980,17.13960769,27.57143955,4.803112667000000,-75.684909167000000,13.79740000,12.00,1452.00000000,15,11,2024
330.00,0.66,55.81334875,3.73135585,27.90959895,4.803142167000000,-75.684903332999997,12.09356000,12.00,1452.40000000,15,11,2024
330.00,1.60,52.62664751,17.23829395,27.57968515,4.803142167000000,-75.684903332999997,12.09356000,12.00,1452.40000000,15,11,2024
300.00,1.60,52.58554594,17.10020298,27.58352041,4.803228833000001,-75.684950167000000,11.77872000,12.00,1454.10000000,15,11,2024
300.00,1.58,52.56345775,17.18211118,27.62395194,4.803228833000001,-75.684950167000000,11.77872000,12.00,1454.10000000,15,11,2024
240.00,1.59,52.55784286,17.07626424,27.57320188,4.803255167000000,-75.685049832999995,13.48256000,12.00,1455.00000000,15,11,2024
270.00,1.60,52.53262043,17.04443897,27.60030835,4.803259333000000,-75.685081832999996,13.48256000,12.00,1455.20000000,15,11,2024
240.00,1.59,52.55172293,17.08518369,27.61115001,4.803268833000000,-75.685140999999998,12.03800000,12.00,1456.00000000,15,11,2024
240.00,1.60,52.47593680,17.08254554,27.60841420,4.803272167000001,-75.685170832999997,12.18616000,12.00,1456.80000000,15,11,2024
270.00,1.58,52.45656692,17.04302916,27.61814241,4.803285667000000,-75.685230833000005,12.13060000,12.00,1456.80000000,15,11,2024
240.00,1.29,52.45910699,17.11858626,27.65756142,4.803285167000001,-75.685261999999990,12.11208000,12.00,1459.50000000,15,11,2024
270.00,1.59,52.40588439,16.95717072,27.62240907,4.803285167000001,-75.685261999999990,12.11208000,12.00,1459.50000000,15,11,2024
270.00,1.59,52.44275252,17.16153642,27.63876853,4.803287333000000,-75.685362667000006,13.85296000,11.00,1461.80000000,15,11,2024
300.00,1.59,52.40187376,16.92347502,27.72310190,4.803297833000001,-75.685394333000006,13.85296000,10.00,1462.60000000,15,11,2024
300.00,1.42,52.36215363,17.02929405,27.69057112,4.803313500000000,-75.685467167000002,15.59384000,10.00,1463.20000000,15,11,2024
360.00,1.14,55.82931701,0.90141926,27.99337830,4.803323833000001,-75.685503667000002,14.79748000,12.00,1464.40000000,15,11,2024
330.00,0.28,56.09520719,0.84583671,28.05185974,4.803332333000001,-75.685590500000001,17.66808000,12.00,1464.40000000,15,11,2024
330.00,0.57,56.11058129,1.23005706,27.98792931,4.803332167000000,-75.685631000000004,15.81608000,12.00,1465.10000000,15,11,2024
270.00,1.02,55.14629119,4.83227293,27.80103553,4.803332167000000,-75.685631000000004,15.81608000,12.00,1465.10000000,15,11,2024
300.00,1.02,54.72622927,11.34812027,27.87105175,4.803342333000000,-75.685741167000006,14.03816000,12.00,1465.60000000,15,11,2024
300.00,0.93,56.12218242,1.77562316,27.96997085,4.803342333000000,-75.685741167000006,14.03816000,12.00,1465.60000000,15,11,2024
270.00,0.66,56.41833061,0.82579237,28.04207049,4.803345000000001,-75.685845999999994,14.76044000,12.00,1467.00000000,15,11,2024
300.00,0.28,56.46815159,0.83218534,28.06954278,4.803346833000000,-75.685882167000002,14.76044000,12.00,1467.10000000,15,11,2024
270.00,0.28,56.44313712,1.38791320,28.06313454,4.803345667000001,-75.685940333000001,14.24188000,12.00,1467.10000000,15,11,2024
300.00,0.28,56.56250547,0.83549350,28.03832219,4.803357000000000,-75.685973666999997,14.24188000,12.00,1468.80000000,15,11,2024
240.00,0.29,56.59766536,0.82397777,28.03728690,4.803357000000000,-75.685973666999997,14.24188000,12.00,1468.80000000,15,11,2024
210.00,0.30,56.63533561,0.82855614,27.99760478,4.803366167000000,-75.686071500000000,11.53796000,12.00,1470.10000000,15,11,2024
210.00,0.28,56.66245938,0.81762668,28.06111465,4.803366167000000,-75.686071500000000,11.53796000,12.00,1470.10000000,15,11,2024
180.00,0.89,54.36957993,10.26486063,27.60863679,4.803382167000000,-75.686144666999997,8.96368000,12.00,1471.20000000,15,11,2024
240.00,0.69,56.58414804,1.18540397,27.95061296,4.803392333000000,-75.686168333000001,8.96368000,12.00,1471.10000000,15,11,2024
240.00,0.41,56.69230147,1.11441129,28.05117140,4.803384833000000,-75.686206333000001,10.68604000,12.00,1471.10000000,15,11,2024
300.00,0.27,56.73842376,0.85245301,28.10012173,4.803369833000000,-75.686221500000003,13.07512000,12.00,1470.00000000,15,11,2024
390.00,0.25,56.76753799,0.85073613,28.09298760,4.803369833000000,-75.686221500000003,13.07512000,12.00,1470.00000000,15,11,2024
300.00,0.29,56.78466489,0.83973686,28.09709122,4.803290833000001,-75.686218999999992,12.98252000,12.00,1472.10000000,15,11,2024
270.00,0.28,56.80959023,0.84635317,28.09014168,4.803290833000001,-75.686218999999992,12.98252000,12.00,1472.10000000,15,11,2024
420.00,0.29,56.82159243,0.85440720,28.09992472,4.803151667000000,-75.686203000000009,20.52016000,12.00,1473.60000000,15,11,2024
420.00,0.29,56.84911726,0.84991258,28.10599323,4.803102833000000,-75.686202832999995,20.52016000,12.00,1474.20000000,15,11,2024
420.00,0.29,56.84862707,0.83841081,28.11417531,4.803001167000000,-75.686198500000001,19.68676000,12.00,1474.20000000,15,11,2024
390.00,0.29,56.86569455,0.84026729,28.11612346,4.802951667000001,-75.686198833000002,19.89048000,12.00,1476.20000000,15,11,2024
390.00,0.31,56.87821664,0.81927377,28.11830832,4.802951667000001,-75.686198833000002,19.89048000,12.00,1476.20000000,15,11,2024
360.00,1.43,53.74351996,15.10209243,27.87709038,4.802829833000000,-75.686234166999994,15.90868000,11.00,1479.00000000,15,11,2024
390.00,1.11,56.75396126,0.85211801,28.10237101,4.802829833000000,-75.686234166999994,15.90868000,11.00,1479.00000000,15,11,2024
390.00,0.29,56.82284018,0.85119675,28.12752599,4.802802167000001,-75.686381833000000,18.53852000,12.00,1480.90000000,15,12,2024
390.00,0.37,56.79537476,1.02865056,28.09662831,4.802805333000001,-75.686439666999998,18.53852000,12.00,1481.20000000,15,12,2024
360.00,0.48,56.87212642,0.88334307,28.13331774,4.802813833000000,-75.686541667000000,18.94596000,11.00,1482.00000000,15,12,2024
360.00,1.12,54.05269528,13.41715372,27.81035067,4.802817667000001,-75.686589832999997,18.18664000,10.00,1482.70000000,15,12,2024
390.00,1.21,55.52966324,4.92388225,27.95765866,4.802842667000001,-75.686687500000005,18.01996000,10.00,1482.70000000,15,12,2024
360.00,1.14,56.46677015,1.72163187,27.91130137,4.802855000000000,-75.686739000000002,18.63112000,12.00,1481.60000000,15,12,2024
390.00,1.28,55.84247784,4.75576666,28.06682714,4.802855000000000,-75.686739000000002,18.63112000,12.00,1481.60000000,15,12,2024
390.00,1.31,54.98596981,7.76656291,27.97087618,4.802889167000000,-75.686896833000005,19.66824000,11.00,1481.50000000,15,12,2024
420.00,1.21,55.92603271,4.14332561,28.07574907,4.802905000000000,-75.686948000000002,19.66824000,11.00,1480.90000000,15,12,2024
390.00,1.31,55.51219470,6.02545538,28.04713675,4.802931167000000,-75.687046499999990,20.07568000,11.00,1480.40000000,15,12,2024
390.00,1.28,56.46284864,1.63557801,28.08425380,4.802938500000000,-75.687099667000001,20.63128000,10.00,1480.30000000,15,12,2024
420.00,1.09,56.51859646,2.15326909,28.11229956,4.802953500000000,-75.687198499999990,18.16812000,10.00,1480.30000000,15,12,2024
360.00,1.33,54.64164945,9.48568588,27.91829475,4.802976167000000,-75.687245000000000,19.89048000,12.00,1479.90000000,15,12,2024
390.00,1.35,54.62034853,8.70115107,27.98513327,4.802976167000000,-75.687245000000000,19.89048000,12.00,1479.90000000,15,12,2024
420.00,1.29,56.38510176,1.90948472,28.09537419,4.803008500000000,-75.687395332999996,19.90900000,12.00,1479.20000000,15,12,2024
420.00,1.26,54.96452034,8.75529591,28.05967523,4.803014833000000,-75.687447000000007,19.90900000,12.00,1479.10000000,15,12,2024
390.00,0.99,56.56754105,1.52132808,28.11154075,4.803027500000000,-75.687538666999998,15.59384000,11.00,1481.20000000,15,12,2024
390.00,1.25,55.78771040,5.31555642,27.99853717,4.803032667000000,-75.687588833000010,18.92744000,12.00,1480.90000000,15,12,2024
360.00,1.10,55.86487797,5.11516888,28.10066351,4.803045000000000,-75.687694332999999,18.87188000,12.00,1480.90000000,15,12,2024
360.00,1.21,55.33000794,5.39429605,28.09307951,4.803051167000000,-75.687744832999994,18.92744000,11.00,1481.50000000,15,12,2024
390.00,1.25,55.65616160,5.77153718,28.06053428,4.803051167000000,-75.687744832999994,18.92744000,11.00,1481.50000000,15,12,2024
390.00,1.28,56.02851184,3.16450311,28.11757235,4.803112333000000,-75.687866333000002,16.27908000,12.00,1483.00000000,15,12,2024
390.00,1.19,56.69611900,0.91868587,28.13648037,4.803112333000000,-75.687866333000002,16.27908000,12.00,1483.00000000,15,12,2024
420.00,0.28,56.80153926,0.83164096,28.15199622,4.803139167000001,-75.688027667000001,20.42756000,12.00,1484.80000000,15,12,2024
330.00,0.29,56.83494635,0.82517820,28.16158033,4.803140333000000,-75.688084166999995,20.42756000,11.00,1484.70000000,15,12,2024
270.00,0.29,56.84984512,0.82489903,28.15716788,4.803134500000000,-75.688194167000002,17.33472000,11.00,1484.70000000,15,12,2024
300.00,0.28,56.86835345,0.82157692,28.15852674,4.803127833000000,-75.688240832999991,17.20508000,12.00,1486.70000000,15,12,2024
300.00,0.26,56.88790158,0.82094879,28.14079422,4.803127833000000,-75.688240832999991,17.20508000,12.00,1486.70000000,15,12,2024
450.00,0.24,56.91206936,0.82790010,28.16095181,4.803180500000000,-75.688386167000007,19.11264000,11.00,1488.60000000,15,12,2024
420.00,0.33,56.92757714,0.84231918,28.16043190,4.803180500000000,-75.688386167000007,19.11264000,11.00,1488.60000000,15,12,2024
360.00,0.29,56.92998353,0.82813739,28.15331865,4.803229500000001,-75.688538167000007,18.52000000,11.00,1487.50000000,15,12,2024
330.00,0.30,56.95159639,0.82898886,28.16557220,4.803241667000000,-75.688609499999994,18.52000000,11.00,1487.50000000,15,12,2024
300.00,0.32,56.95453752,0.82785822,28.17361690,4.803292500000000,-75.688727166999996,24.65012000,10.00,1488.50000000,15,12,2024
360.00,0.28,56.96826280,0.84004395,28.16096827,4.803321833000000,-75.688782999999997,24.70568000,11.00,1489.70000000,15,12,2024
330.00,0.23,56.96777261,0.82951928,28.15282849,4.803321833000000,-75.688782999999997,24.70568000,11.00,1489.70000000,15,12,2024
390.00,0.29,56.98481038,0.83644267,28.15035807,4.803403000000001,-75.688947999999998,23.40928000,11.00,1492.00000000,15,12,2024
360.00,0.29,56.98316156,0.82816531,28.16473626,4.803403000000001,-75.688947999999998,23.40928000,11.00,1492.00000000,15,12,2024
390.00,0.29,56.99532715,0.83747560,28.17482841,4.803482333000000,-75.689097667000000,19.13116000,10.00,1492.30000000,15,12,2024
240.00,0.32,57.00046670,0.83850852,28.16965680,4.803496333000000,-75.689115000000004,19.13116000,11.00,1494.10000000,15,12,2024
300.00,0.28,57.01101319,0.84444086,28.16458816,4.803548667000001,-75.689196667000002,15.37160000,10.00,1492.90000000,15,12,2024
270.00,0.28,57.02011881,0.84610192,28.15640128,4.803570833000001,-75.689239666999998,13.79740000,11.00,1491.70000000,15,12,2024
270.00,0.28,57.02641699,0.83296702,28.16778064,4.803612833000000,-75.689305666999997,12.20468000,11.00,1491.70000000,15,13,2024
240.00,0.28,57.02246577,0.83506078,28.15187451,4.803629500000000,-75.689332500000006,10.90828000,11.00,1489.80000000,15,13,2024
210.00,0.38,57.02961064,1.31860948,28.15289099,4.803629500000000,-75.689332500000006,10.90828000,11.00,1489.80000000,15,13,2024
300.00,1.47,53.20609500,17.30032531,27.73619233,4.803675833000000,-75.689404832999995,10.76012000,11.00,1483.90000000,15,13,2024
210.00,1.64,53.05724106,17.30737433,27.77513396,4.803696167000000,-75.689421333000002,10.76012000,10.00,1483.70000000,15,13,2024
300.00,1.64,52.96094129,17.01923000,27.79585134,4.803774333000000,-75.689419666999997,15.31604000,11.00,1481.60000000,15,13,2024
300.00,1.64,52.90458445,17.28210953,27.77583175,4.803823833000000,-75.689410832999994,18.66816000,10.00,1481.60000000,15,13,2024
