Velocidad [RPM],Aceleracion [V_Acc], Voltaje[V],Corriente[A],Temperatura[°C],Latitud,Longitud,Velocidad[GPS: km/h],Satelites, Altitud, Hora, Minutos, Year
300.00,0.28,56.48884349,0.86762585,28.12954409,4.803380167000001,-75.685613667000000,14.26040000,10.00,1493.50000000,15,24,2024
240.00,0.28,56.49615176,0.86549021,28.13201597,4.803305333000000,-75.685533332999996,13.46404000,10.00,1495.20000000,15,24,2024
210.00,0.28,56.50484147,0.86511333,28.12470614,4.803305333000000,-75.685533332999996,13.46404000,10.00,1495.20000000,15,24,2024
150.00,0.28,56.52397368,0.86750023,28.12237292,4.803252000000000,-75.685485000000003,7.90804000,10.00,1499.40000000,15,24,2024
210.00,0.94,55.80748134,2.89872022,27.96088649,4.803236667000001,-75.685464499999994,7.90804000,10.00,1500.60000000,15,24,2024
330.00,0.85,56.43413548,0.90863578,28.09395272,4.803217333000000,-75.685419499999992,11.66760000,9.00,1503.70000000,15,24,2024
360.00,0.28,56.50800541,0.88645580,28.09494085,4.803208167000001,-75.685382667000000,15.00120000,9.00,1504.50000000,15,24,2024
330.00,0.28,56.49575070,0.87988137,28.11167543,4.803208167000001,-75.685382667000000,15.00120000,9.00,1504.50000000,15,24,2024
300.00,0.28,56.52260709,0.88500413,28.10263699,4.803145833000001,-75.685286332999996,13.64924000,10.00,1505.60000000,15,24,2024
210.00,0.28,56.52608297,0.88648372,28.08509391,4.803145833000001,-75.685286332999996,13.64924000,10.00,1505.60000000,15,24,2024
120.00,0.28,56.48706099,1.62995276,28.07222260,4.803167167000000,-75.685199499999997,5.18560000,11.00,1505.00000000,15,24,2024
90.00,0.65,56.19187833,2.35850021,27.86925735,4.803180667000001,-75.685174166999997,5.18560000,11.00,1504.60000000,15,24,2024
120.00,0.77,56.12152884,1.66113594,27.84677691,4.803197333000000,-75.685124166999999,4.68556000,10.00,1504.70000000,15,25,2024
150.00,0.29,56.50112792,0.87942074,28.08488388,4.803204667000001,-75.685105832999992,4.59296000,10.00,1505.00000000,15,25,2024
120.00,0.30,56.51644260,0.87406070,28.06244265,4.803217500000000,-75.685064999999998,4.77816000,10.00,1505.00000000,15,25,2024
0.00,0.72,55.66690119,5.58812312,27.41227109,4.803215333000000,-75.685042832999993,3.00024000,11.00,1502.40000000,15,25,2024
60.00,0.58,56.46143749,0.87235777,28.03627787,4.803215333000000,-75.685042832999993,3.00024000,11.00,1502.40000000,15,25,2024
30.00,0.30,56.50320751,0.88069096,28.06528904,4.803220833000001,-75.684990499999997,1.94460000,10.00,1498.30000000,15,25,2024
0.00,0.54,56.46721578,0.86938462,28.00718868,4.803223167000000,-75.684981667000004,1.94460000,10.00,1496.70000000,15,25,2024
30.00,0.55,55.28115247,5.96681592,27.76490596,4.803229167000000,-75.684956000000003,1.03712000,10.00,1493.30000000,15,25,2024
60.00,0.62,55.40693784,5.02689563,27.60247570,4.803231167000000,-75.684942832999997,1.70384000,11.00,1491.90000000,15,25,2024
60.00,0.47,54.48657160,9.67016078,27.56281314,4.803244333000001,-75.684919832999995,3.90772000,11.00,1491.90000000,15,25,2024
60.00,0.69,55.18667976,6.08835217,27.55971499,4.803250833000000,-75.684910500000004,2.37056000,11.00,1489.10000000,15,25,2024
90.00,0.83,55.62872590,1.85580051,27.57818987,4.803250833000000,-75.684910500000004,2.37056000,11.00,1489.10000000,15,25,2024
120.00,0.74,55.04918928,6.43499637,27.60740124,4.803272167000001,-75.684873999999995,5.59304000,11.00,1486.60000000,15,25,2024
90.00,0.74,54.37901234,9.25196555,27.50963905,4.803272167000001,-75.684873999999995,5.59304000,11.00,1486.60000000,15,25,2024
90.00,0.68,55.27017522,5.16600557,27.58251481,4.803296667000000,-75.684848000000002,5.01892000,11.00,1483.90000000,15,25,2024
90.00,0.68,54.59990915,8.31623280,27.53621647,4.803307167000000,-75.684839667000005,5.01892000,11.00,1483.10000000,15,25,2024
120.00,1.01,52.78967236,17.25769620,27.48838658,4.803327000000001,-75.684827833000003,4.38924000,10.00,1482.30000000,15,25,2024
180.00,1.63,52.71324750,17.00460154,27.58659867,4.803339333000001,-75.684818500000003,5.75972000,10.00,1481.90000000,15,25,2024
240.00,1.62,52.62828148,16.98980559,27.61326658,4.803373167000001,-75.684786000000006,10.13044000,10.00,1481.90000000,15,25,2024
240.00,0.30,54.69968481,9.70892340,27.94468575,4.803395667000001,-75.684758833000005,13.13068000,10.00,1481.20000000,15,25,2024
210.00,1.02,54.23324808,10.23323078,27.67214706,4.803395667000001,-75.684758833000005,13.13068000,10.00,1481.20000000,15,25,2024
240.00,1.07,52.62141884,17.18243222,27.53181515,4.803440333000001,-75.684698333000000,7.98212000,10.00,1479.70000000,15,25,2024
210.00,1.10,54.05290324,5.28197239,27.61014986,4.803459667000001,-75.684672332999998,7.98212000,10.00,1479.10000000,15,25,2024
240.00,1.02,53.24692920,12.92920810,27.54552979,4.803486167000000,-75.684639833000009,8.20436000,10.00,1478.60000000,15,25,2024
240.00,0.92,54.13308621,8.66499868,27.54263634,4.803503000000000,-75.684613499999997,11.26016000,10.00,1478.30000000,15,25,2024
210.00,0.81,54.99895238,4.82719206,27.67664520,4.803535500000000,-75.684583000000005,6.68572000,10.00,1478.30000000,15,25,2024
120.00,0.62,54.74301451,6.35692674,27.51900447,4.803553333000000,-75.684568332999999,8.24140000,9.00,1477.70000000,15,25,2024
120.00,0.80,54.36418785,7.56336972,27.53667016,4.803553333000000,-75.684568332999999,8.24140000,9.00,1477.70000000,15,25,2024
120.00,0.82,55.85309859,1.02135029,27.81570984,4.803592167000000,-75.684549167000003,4.66704000,9.00,1477.10000000,15,25,2024
150.00,0.86,54.56818058,6.54913463,27.52516944,4.803592167000000,-75.684549167000003,4.66704000,9.00,1477.10000000,15,25,2024
180.00,0.71,53.66486697,10.42173968,27.37624688,4.803613500000000,-75.684525167000007,3.03728000,9.00,1478.30000000,15,25,2024
90.00,0.50,55.97263034,0.85546804,27.98074192,4.803618333000001,-75.684520500000003,3.03728000,10.00,1478.50000000,15,25,2024
120.00,0.67,54.78003118,6.11409155,27.56631105,4.803621167000001,-75.684500000000003,2.61132000,9.00,1477.90000000,15,25,2024
90.00,0.71,53.91521966,11.96218050,27.58011700,4.803621833000001,-75.684494833000002,2.18536000,9.00,1477.30000000,15,25,2024
150.00,0.98,52.89231488,14.93272058,27.48563402,4.803636833000000,-75.684483000000000,2.51872000,9.00,1477.30000000,15,25,2024
210.00,0.91,54.12249516,8.63050735,27.57429736,4.803662667000001,-75.684468667000004,8.72292000,10.00,1477.10000000,15,25,2024
180.00,0.84,54.20015292,9.21003436,27.52171213,4.803662667000001,-75.684468667000004,8.72292000,10.00,1477.10000000,15,25,2024
180.00,0.68,55.80225266,1.33925403,27.90390542,4.803721167000000,-75.684427499999999,7.38948000,10.00,1477.50000000,15,25,2024
150.00,0.50,55.88620860,2.65542440,27.89937361,4.803721167000000,-75.684427499999999,7.38948000,10.00,1477.50000000,15,25,2024
0.00,0.28,56.03656281,0.86251706,27.94554128,4.803761667000000,-75.684382166999997,3.00024000,9.00,1475.10000000,15,25,2024
0.00,0.28,56.07712963,0.87558217,27.93601111,4.803766167000000,-75.684375500000005,3.00024000,9.00,1475.00000000,15,25,2024
0.00,0.28,56.10600620,0.86607646,27.92904919,4.803774833000001,-75.684364999999997,0.16668000,10.00,1474.40000000,15,25,2024
0.00,0.28,56.14713748,0.86248914,27.92751539,4.803778333000001,-75.684360666999994,0.09260000,10.00,1474.30000000,15,26,2024
0.00,0.28,56.17028032,0.86826794,27.91005879,4.803783000000001,-75.684352167000001,0.03704000,10.00,1474.30000000,15,26,2024
0.00,0.28,56.17993555,0.85916703,27.91075345,4.803785333000001,-75.684348166999999,0.14816000,9.00,1473.50000000,15,26,2024
0.00,0.28,56.20453411,0.86468062,27.90106888,4.803785333000001,-75.684348166999999,0.14816000,9.00,1473.50000000,15,26,2024
0.00,0.28,56.21375856,0.86000454,27.89489793,4.803790167000000,-75.684338333000003,0.20372000,9.00,1473.00000000,15,26,2024
0.00,0.28,56.22234429,0.86124684,27.89081406,4.803790167000000,-75.684338333000003,0.20372000,9.00,1473.00000000,15,26,2024
0.00,0.28,56.22981595,0.86662084,27.88332580,4.803797833000000,-75.684337499999996,0.07408000,10.00,1473.80000000,15,26,2024
0.00,0.28,56.25138425,0.86840753,27.86551912,4.803799667000000,-75.684336333000006,0.07408000,10.00,1473.60000000,15,26,2024
0.00,0.28,56.25484528,0.85708722,27.86610522,4.803805333000000,-75.684342000000004,0.18520000,9.00,1474.30000000,15,26,2024
30.00,0.77,53.41567291,13.96990842,27.36963234,4.803808167000000,-75.684344333000002,0.14816000,10.00,1474.50000000,15,26,2024
90.00,1.36,52.66771938,17.23752624,27.39739024,4.803819667000000,-75.684336167000001,4.03736000,10.00,1474.50000000,15,26,2024
210.00,1.28,52.57970824,17.09050186,27.43527913,4.803833500000000,-75.684320666999997,8.33400000,10.00,1473.80000000,15,26,2024
300.00,1.28,52.71366342,14.92387092,27.50158470,4.803833500000000,-75.684320666999997,8.33400000,10.00,1473.80000000,15,26,2024
300.00,1.04,55.07629820,4.51382481,27.71681487,4.803884500000000,-75.684273500000003,11.13052000,10.00,1473.00000000,15,26,2024
330.00,1.17,54.08100738,9.24526550,27.54346668,4.803884500000000,-75.684273500000003,11.13052000,10.00,1473.00000000,15,26,2024
330.00,1.43,52.55308952,17.14928090,27.48950438,4.803917833000000,-75.684193667000005,11.18608000,10.00,1472.40000000,15,26,2024
360.00,1.62,52.51775137,16.72594896,27.54479272,4.803936500000000,-75.684164332999994,11.18608000,10.00,1471.60000000,15,26,2024
420.00,1.61,52.85076768,13.70504679,27.80247468,4.803990833000001,-75.684116333000002,13.63072000,10.00,1471.60000000,15,26,2024
450.00,1.60,53.32439385,12.05025833,27.84845923,4.804031667000001,-75.684100333000001,15.55680000,10.00,1471.00000000,15,26,2024
420.00,0.78,55.58065771,1.33187001,27.81374675,4.804113167000000,-75.684032666999998,20.77944000,10.00,1471.00000000,15,26,2024
390.00,1.21,54.03455830,9.36885363,27.64508955,4.804147333000000,-75.683989832999998,18.92744000,10.00,1468.60000000,15,26,2024
360.00,1.27,53.88381788,9.60163874,27.62897817,4.804147333000000,-75.683989832999998,18.92744000,10.00,1468.60000000,15,26,2024
390.00,1.27,54.03109727,8.72881673,27.64242466,4.804243167000000,-75.683889667000006,16.24204000,9.00,1466.20000000,15,26,2024
360.00,1.27,54.09018728,8.35644710,27.68457290,4.804272167000000,-75.683855499999994,16.24204000,9.00,1465.60000000,15,26,2024
390.00,1.60,52.50612054,15.97638008,27.61540913,4.804333167000001,-75.683794167000000,15.90868000,9.00,1464.30000000,15,26,2024
420.00,1.60,53.18470495,11.50236117,27.90294683,4.804358333000000,-75.683767833000006,14.46412000,9.00,1463.30000000,15,26,2024
450.00,1.32,55.44355344,1.44511493,27.87198645,4.804413500000000,-75.683707333000000,15.74200000,9.00,1463.30000000,15,26,2024
450.00,0.94,55.52234012,1.63408446,27.88906727,4.804445333000001,-75.683671000000005,17.00136000,10.00,1462.80000000,15,26,2024
420.00,1.49,53.37301165,11.85528667,27.71540930,4.804445333000001,-75.683671000000005,17.00136000,10.00,1462.80000000,15,26,2024
420.00,1.00,55.60536024,1.34753140,27.89051749,4.804590667000001,-75.683570500000003,18.79780000,10.00,1462.10000000,15,26,2024
390.00,1.07,53.91348171,10.49918117,27.84074485,4.804590667000001,-75.683570500000003,18.79780000,10.00,1462.10000000,15,26,2024
360.00,0.97,55.61088600,1.44663641,27.86557122,4.804738500000000,-75.683446167000001,19.90900000,10.00,1463.00000000,15,26,2024
360.00,0.69,55.84942960,0.88440391,27.90743032,4.804777667000000,-75.683408666999998,19.90900000,8.00,1463.80000000,15,26,2024
300.00,0.53,55.53220331,2.79653040,27.91322568,4.804838167000000,-75.683345333000007,14.31596000,9.00,1463.80000000,15,26,2024
300.00,1.28,52.52085590,16.87277792,27.52880412,4.804855500000001,-75.683322500000000,10.50084000,9.00,1463.60000000,15,26,2024
330.00,1.18,53.51470586,11.86891012,27.69560623,4.804891500000000,-75.683271166999999,11.51944000,9.00,1463.60000000,15,26,2024
330.00,1.06,54.69580787,11.41510688,27.77290113,4.804898167000001,-75.683239666999995,11.63056000,10.00,1463.70000000,15,26,2024
360.00,1.33,54.51314577,6.43027841,27.79608519,4.804898167000001,-75.683239666999995,11.63056000,10.00,1463.70000000,15,26,2024
360.00,1.32,52.42057520,17.13849102,27.55776031,4.804947500000000,-75.683166000000001,11.16756000,10.00,1460.90000000,15,26,2024
390.00,1.62,52.32353271,17.19030479,27.55913211,4.804947500000000,-75.683166000000001,11.16756000,10.00,1460.90000000,15,26,2024
390.00,1.62,52.25713444,17.14735463,27.60039543,4.805036667000000,-75.683078499999991,12.98252000,10.00,1464.00000000,15,26,2024
360.00,1.62,52.20217390,16.99330916,27.59714794,4.805091000000000,-75.683046166999998,12.98252000,10.00,1464.70000000,15,26,2024
330.00,1.62,52.20175798,17.10165466,27.63469956,4.805170000000001,-75.682980666999997,16.09388000,10.00,1467.30000000,15,27,2024
270.00,1.61,52.16855884,17.17892865,27.57517377,4.805203333000000,-75.682955500000002,13.13068000,10.00,1469.50000000,15,27,2024
270.00,1.62,52.11664341,17.15718138,27.45266011,4.805279167000001,-75.682900666999994,11.53796000,10.00,1469.50000000,15,27,2024
210.00,1.61,52.12332780,17.06123098,27.46571912,4.805310167000000,-75.682879166999992,8.50068000,9.00,1475.70000000,15,27,2024
180.00,1.61,52.09979875,17.05616407,27.51546433,4.805310167000000,-75.682879166999992,8.50068000,9.00,1475.70000000,15,27,2024
150.00,1.62,52.07291265,16.93853619,27.49393750,4.805390333000000,-75.682828666999997,7.77840000,9.00,1477.30000000,15,27,2024
150.00,1.61,52.02687948,17.26206519,27.45891611,4.805412667000000,-75.682811999999994,7.77840000,8.00,1477.00000000,15,27,2024
150.00,1.62,52.04421433,17.17817490,27.42649342,4.805445833000001,-75.682782833000006,4.25960000,10.00,1476.00000000,15,27,2024
150.00,1.62,52.01985344,17.09494065,27.45984340,4.805464667000000,-75.682771000000004,4.59296000,10.00,1475.60000000,15,27,2024
180.00,1.62,51.98727818,17.04896151,27.45508535,4.805505333000001,-75.682737833000004,6.83388000,10.00,1475.60000000,15,27,2024
150.00,1.62,51.96169925,16.98709765,27.48676456,4.805527000000000,-75.682721166999993,7.83396000,10.00,1474.50000000,15,27,2024
180.00,1.60,51.97114652,17.23243140,27.42890673,4.805527000000000,-75.682721166999993,7.83396000,10.00,1474.50000000,15,27,2024
210.00,1.60,51.90633765,17.08459743,27.34435635,4.805579000000000,-75.682669666999995,7.68580000,10.00,1476.20000000,15,27,2024
210.00,1.60,51.91490852,16.94403582,27.45932039,4.805579000000000,-75.682669666999995,7.68580000,10.00,1476.20000000,15,27,2024
210.00,1.60,51.88735398,17.01282307,27.50581406,4.805642167000001,-75.682610499999993,8.14880000,10.00,1477.20000000,15,27,2024
210.00,1.60,51.89876201,17.07066690,27.43825428,4.805672500000000,-75.682590166999998,8.14880000,10.00,1477.80000000,15,27,2024
240.00,1.60,51.88031309,16.88829972,27.44535363,4.805725667000000,-75.682546500000000,11.05644000,10.00,1478.40000000,15,27,2024
240.00,1.60,51.86933584,17.24266295,27.43179464,4.805747000000001,-75.682528332999989,8.92664000,10.00,1478.50000000,15,27,2024
240.00,1.61,51.82413451,16.77337978,27.44458717,4.805772500000000,-75.682492667000005,6.98204000,10.00,1478.50000000,15,27,2024
240.00,1.62,51.83992452,16.99150852,27.42665687,4.805786000000001,-75.682478333000009,5.63008000,10.00,1479.10000000,15,27,2024
240.00,1.62,51.80436356,16.88127862,27.44201857,4.805786000000001,-75.682478333000009,5.63008000,10.00,1479.10000000,15,27,2024
210.00,1.62,51.78083451,16.93183613,27.46899608,4.805854333000000,-75.682419999999996,8.70440000,10.00,1481.10000000,15,27,2024
240.00,1.62,51.78916772,16.97207835,27.38510930,4.805878500000001,-75.682399500000006,8.70440000,10.00,1481.40000000,15,27,2024
240.00,1.62,51.78612261,16.94709272,27.43238765,4.805914333000001,-75.682365833000009,7.48208000,10.00,1482.20000000,15,27,2024
240.00,1.62,51.74478337,17.09809526,27.42799010,4.805939000000001,-75.682343499999999,7.48208000,10.00,1482.60000000,15,27,2024
210.00,1.61,51.72036306,17.05532656,27.44986944,4.805986833000001,-75.682305000000003,9.13036000,10.00,1482.60000000,15,27,2024
240.00,1.60,51.74512502,16.90026211,27.39207326,4.806015833000000,-75.682281500000003,11.20460000,10.00,1483.40000000,15,27,2024
270.00,1.61,51.69867593,16.97470254,27.41183867,4.806015833000000,-75.682281500000003,11.20460000,10.00,1483.40000000,15,27,2024
270.00,1.60,51.70305792,16.93922015,27.37227093,4.806100167000001,-75.682209999999994,13.13068000,10.00,1483.10000000,15,27,2024
270.00,1.49,51.65519769,16.84488893,27.36076214,4.806100167000001,-75.682209999999994,13.13068000,10.00,1483.10000000,15,27,2024
300.00,1.46,51.65935686,16.87732838,27.37586941,4.806190167000001,-75.682144167000000,11.44536000,10.00,1482.40000000,15,27,2024
300.00,0.29,54.80361965,0.87729906,27.82210709,4.806217000000001,-75.682126832999996,11.44536000,10.00,1482.60000000,15,27,2024
270.00,0.35,54.69594155,1.99403107,27.78743395,4.806267000000000,-75.682078167000002,11.11200000,10.00,1484.10000000,15,27,2024
210.00,0.29,54.92116093,1.10870228,27.78869380,4.806298333000000,-75.682057000000000,11.27868000,10.00,1483.90000000,15,27,2024
210.00,1.19,51.81293444,17.00323362,27.40421323,4.806351833000000,-75.682023666999995,8.90812000,10.00,1483.90000000,15,27,2024
240.00,1.13,52.18780988,13.59001519,27.41379902,4.806380333000000,-75.682008667000006,10.16748000,10.00,1485.00000000,15,27,2024
270.00,0.46,54.90682663,0.87235777,27.82560539,4.806380333000000,-75.682008667000006,10.16748000,10.00,1485.00000000,15,27,2024
210.00,0.93,53.15217426,10.35898248,27.31686285,4.806465333000001,-75.681945666999990,8.70440000,10.00,1484.10000000,15,27,2024
210.00,1.11,52.24309722,14.27790167,27.38650131,4.806465333000001,-75.681945666999990,8.70440000,10.00,1484.10000000,15,27,2024
240.00,0.32,54.96888748,0.87922533,27.80533369,4.806509833000000,-75.681901499999995,6.59312000,10.00,1486.80000000,15,27,2024
180.00,0.71,54.67952766,6.96354712,27.62861981,4.806531167000001,-75.681882333000007,6.59312000,10.00,1487.70000000,15,27,2024
210.00,1.05,51.87088067,17.11827918,27.30850436,4.806566500000000,-75.681869167000002,3.07432000,10.00,1489.40000000,15,28,2024
210.00,0.97,54.65038372,1.99403107,27.31411151,4.806570833000001,-75.681856332999997,4.14848000,10.00,1489.70000000,15,28,2024
240.00,0.90,54.12873393,3.61495632,27.52454870,4.806570833000001,-75.681856332999997,4.14848000,10.00,1489.70000000,15,28,2024
210.00,0.29,55.06224613,0.85798056,27.80378069,4.806625667000001,-75.681793666999990,9.94524000,10.00,1490.60000000,15,28,2024
150.00,0.28,55.11690958,0.85153176,27.85294046,4.806625667000001,-75.681793666999990,9.94524000,10.00,1490.60000000,15,28,2024
60.00,0.72,54.26412996,4.27340443,27.32875872,4.806686167000000,-75.681762500000004,1.87052000,10.00,1491.80000000,15,28,2024
60.00,0.92,51.95902550,17.20423533,27.35257879,4.806695833000000,-75.681759333000000,1.87052000,10.00,1491.90000000,15,28,2024
210.00,0.96,53.56595285,7.73638474,27.39305911,4.806720667000001,-75.681749499999995,4.48184000,10.00,1492.10000000,15,28,2024
240.00,0.84,54.89724567,1.71715121,27.66698689,4.806729333000000,-75.681730667000000,6.63016000,9.00,1492.30000000,15,28,2024
240.00,0.82,54.76537008,2.37880976,27.70406378,4.806767500000001,-75.681685833000003,9.16740000,9.00,1492.30000000,15,28,2024
180.00,0.73,55.10284265,1.13582355,27.79317192,4.806788833000000,-75.681661332999992,9.59336000,10.00,1491.40000000,15,28,2024
210.00,0.30,55.19998912,0.85132238,27.85149545,4.806788833000000,-75.681661332999992,9.59336000,10.00,1491.40000000,15,28,2024
150.00,0.66,55.10312488,2.00623075,27.75968634,4.806847667000000,-75.681600000000006,6.90796000,10.00,1488.80000000,15,28,2024
180.00,0.33,55.25246901,0.85650097,27.85157356,4.806847667000000,-75.681600000000006,6.90796000,10.00,1488.80000000,15,28,2024
210.00,0.40,55.28214770,0.85437928,27.84721945,4.806915167000000,-75.681571666999998,9.18592000,10.00,1488.30000000,15,28,2024
150.00,0.80,53.55573316,8.89217249,27.33661552,4.806936333000001,-75.681566833000006,9.18592000,10.00,1488.70000000,15,28,2024
180.00,1.13,52.43228031,13.45995033,27.40130260,4.806969333000000,-75.681552499999993,6.50052000,10.00,1488.70000000,15,28,2024
270.00,0.94,54.99766006,1.58203339,27.70851207,4.806994833000000,-75.681538666999994,10.37120000,10.00,1488.80000000,15,28,2024
270.00,0.91,55.04902589,1.86050451,27.73117576,4.807047000000000,-75.681494833000000,12.20468000,10.00,1488.80000000,15,28,2024
270.00,0.99,54.52121160,4.53801480,27.60420454,4.807072833000001,-75.681473167000010,12.29728000,10.00,1488.10000000,15,28,2024
300.00,1.16,54.17877773,2.90762572,27.47661065,4.807072833000001,-75.681473167000010,12.29728000,10.00,1488.10000000,15,28,2024
300.00,0.30,55.29890324,0.86438749,27.78849573,4.807139000000001,-75.681423499999995,7.37096000,10.00,1487.30000000,15,28,2024
300.00,0.30,55.32183812,0.85497949,27.78019743,4.807149500000000,-75.681408332999993,7.37096000,10.00,1487.20000000,15,28,2024
240.00,0.66,55.28963422,1.22077469,27.74332338,4.807191000000000,-75.681387833000002,8.00064000,10.00,1487.50000000,15,28,2024
270.00,0.82,55.23443601,1.45272229,27.74615362,4.807201833000000,-75.681368332999996,8.05620000,10.00,1487.40000000,15,28,2024
240.00,0.93,54.78762168,3.67035742,27.68348921,4.807253833000000,-75.681332000000001,10.77864000,10.00,1487.40000000,15,28,2024
270.00,1.06,52.22755972,16.87020957,27.38003145,4.807273333000001,-75.681313000000001,9.35260000,9.00,1487.60000000,15,28,2024
300.00,1.06,54.99800171,2.02915053,27.69713053,4.807273333000001,-75.681313000000001,9.35260000,9.00,1487.60000000,15,28,2024
330.00,1.38,52.72285817,14.57765943,27.45757175,4.807378333000000,-75.681244832999992,16.50132000,9.00,1487.20000000,15,28,2024
